Anio,Region,Comuna,Especie,Superficie (ha),Numero de arboles
2025,Región Metropolitana de Santiago,Buin,Peral,85.77000000000001,107277
2025,Región Metropolitana de Santiago,Buin,Pluots,4.33,3673
2025,Región Metropolitana de Santiago,Buin,Vid de Mesa,1258.8,1597659
2025,Región Metropolitana de Santiago,Calera de Tango,Almendro,160.38,65264
2025,Región Metropolitana de Santiago,Calera de Tango,Caqui,1.0,1083
2025,Región Metropolitana de Santiago,Calera de Tango,Cerezo,271.87,298994
2025,Región Metropolitana de Santiago,Calera de Tango,Ciruelo Europeo,67.16,56564
2025,Región Metropolitana de Santiago,Calera de Tango,Ciruelo Japonés,14.87,16005
2025,Región Metropolitana de Santiago,Calera de Tango,Damasco,2.25,1467
2025,Región Metropolitana de Santiago,Calera de Tango,Duraznero Consumo Fresco,78.56,98579
2025,Región Metropolitana de Santiago,Calera de Tango,Duraznero Tipo Conservero,10.25,10572
2025,Región Metropolitana de Santiago,Calera de Tango,Limonero,1.25,698
2025,Región Metropolitana de Santiago,Calera de Tango,Mandarino,7.300000000000001,5840
2025,Región Metropolitana de Santiago,Calera de Tango,Manzano Rojo,0.4,160
2025,Región Metropolitana de Santiago,Calera de Tango,Naranjo,7.2,7133
2025,Región Metropolitana de Santiago,Calera de Tango,Nectarino,143.34999999999997,185342
2025,Región Metropolitana de Santiago,Calera de Tango,Nogal,662.1,162031
2025,Región Metropolitana de Santiago,Calera de Tango,Palto,4.8100000000000005,1702
2025,Región Metropolitana de Santiago,Calera de Tango,Pecana,18.5,2284
2025,Región Metropolitana de Santiago,Calera de Tango,Peral,55.07000000000001,19856
2025,Región Metropolitana de Santiago,Calera de Tango,Pluots,2.25,1429
2025,Región Metropolitana de Santiago,Calera de Tango,Vid de Mesa,87.62,120608
2025,Región Metropolitana de Santiago,Colina,Almendro,34.18,13147
2025,Región Metropolitana de Santiago,Colina,Cerezo,116.75,155340
2025,Región Metropolitana de Santiago,Colina,Ciruelo Europeo,101.8,52334
2025,Región Metropolitana de Santiago,Colina,Ciruelo Japonés,6.38,4726
2025,Región Metropolitana de Santiago,Colina,Damasco,6.12,1700
2025,Región Metropolitana de Santiago,Colina,Limonero,9.65,5361
2025,Región Metropolitana de Santiago,Colina,Mandarino,32.57,32778
2025,Región Metropolitana de Santiago,Colina,Naranjo,14.64,19829
2025,Región Metropolitana de Santiago,Colina,Nectarino,6.5,7222
2025,Región Metropolitana de Santiago,Colina,Nogal,343.81,94105
2025,Región Metropolitana de Santiago,Colina,Olivo,61.36,20284
2025,Región Metropolitana de Santiago,Colina,Vid de Mesa,676.76,846293
2025,Región Metropolitana de Santiago,Curacaví,Almendro,114.76,46750
2025,Región Metropolitana de Santiago,Curacaví,Caqui,0.99,550
2025,Región Metropolitana de Santiago,Curacaví,Cerezo,64.3,70661
2025,Región Metropolitana de Santiago,Curacaví,Ciruelo Europeo,27.68,15388
2025,Región Metropolitana de Santiago,Curacaví,Granado,3.68,2940
2025,Región Metropolitana de Santiago,Curacaví,Lima,0.16,100
2025,Región Metropolitana de Santiago,Curacaví,Limonero,435.89000000000004,244376
2025,Región Metropolitana de Santiago,Curacaví,Mandarino,101.52,99361
2025,Región Metropolitana de Santiago,Curacaví,Naranjo,321.08,336855
2025,Región Metropolitana de Santiago,Curacaví,Nogal,51.96999999999999,12285
2025,Región Metropolitana de Santiago,Curacaví,Olivo,7.62,2500
2025,Región Metropolitana de Santiago,Curacaví,Palto,109.07,52078
2025,Región Metropolitana de Santiago,Curacaví,Pecana,0.16,80
2025,Región Metropolitana de Santiago,Curacaví,Pistacho,1.4,465
2025,Región Metropolitana de Santiago,Curacaví,Pomelo,2.82,3525
2025,Región Metropolitana de Santiago,Curacaví,Tuna,23.1,35863
2025,Región Metropolitana de Santiago,Curacaví,Vid de Mesa,31.520000000000003,43425
2025,Región Metropolitana de Santiago,El Monte,Almendro,293.21,116889
2025,Región Metropolitana de Santiago,El Monte,Cerezo,116.06,127154
2025,Región Metropolitana de Santiago,El Monte,Ciruelo Europeo,17.259999999999998,9862
2025,Región Metropolitana de Santiago,El Monte,Ciruelo Japonés,27.64,17115
2025,Región Metropolitana de Santiago,El Monte,Damasco,12.74,8706
2025,Región Metropolitana de Santiago,El Monte,Duraznero Consumo Fresco,11.989999999999998,7612
2025,Región Metropolitana de Santiago,El Monte,Limonero,250.77,162372
2025,Región Metropolitana de Santiago,El Monte,Mandarino,115.69,115777
2025,Región Metropolitana de Santiago,El Monte,Naranjo,7.7,4362
2025,Región Metropolitana de Santiago,El Monte,Nectarino,33.58,39748
2025,Región Metropolitana de Santiago,El Monte,Nogal,64.71000000000001,18395
2025,Región Metropolitana de Santiago,El Monte,Palto,235.11999999999998,234945
2025,Región Metropolitana de Santiago,Huechuraba,Damasco,3.0,992
2025,Región Metropolitana de Santiago,Huechuraba,Tuna,1.75,1750
2025,Región Metropolitana de Santiago,Isla de Maipo,Almendro,84.88,40383
2025,Región Metropolitana de Santiago,Isla de Maipo,Cerezo,81.29999999999998,91280
2025,Región Metropolitana de Santiago,Isla de Maipo,Ciruelo Europeo,167.99,108388
2025,Región Metropolitana de Santiago,Isla de Maipo,Duraznero Consumo Fresco,9.67,9670
2025,Región Metropolitana de Santiago,Isla de Maipo,Duraznero Tipo Conservero,19.38,16405
2025,Región Metropolitana de Santiago,Isla de Maipo,Feijoa,1.9,1267
2025,Región Metropolitana de Santiago,Isla de Maipo,Limonero,293.89,191640
2025,Región Metropolitana de Santiago,Isla de Maipo,Mandarino,20.64,12338
2025,Región Metropolitana de Santiago,Isla de Maipo,Manzano Verde,0.39,244
2025,Región Metropolitana de Santiago,Isla de Maipo,Membrillo,0.18,113
2025,Región Metropolitana de Santiago,Isla de Maipo,Naranjo,112.33999999999999,115782
2025,Región Metropolitana de Santiago,Isla de Maipo,Nectarino,26.06,18500
2025,Región Metropolitana de Santiago,Isla de Maipo,Nogal,757.38,223633
2025,Región Metropolitana de Santiago,Isla de Maipo,Olivo,3.54,383
2025,Región Metropolitana de Santiago,Isla de Maipo,Palto,555.2,199201
2025,Región Metropolitana de Santiago,Isla de Maipo,Peral,48.76,26930
2025,Región Metropolitana de Santiago,Isla de Maipo,Pomelo,18.85,10161
2025,Región Metropolitana de Santiago,Isla de Maipo,Tuna,17.96,21681
2025,Región Metropolitana de Santiago,Isla de Maipo,Vid de Mesa,268.6,329128
2025,Región Metropolitana de Santiago,Lampa,Almendro,9.58,3579
2025,Región Metropolitana de Santiago,Lampa,Cerezo,170.51999999999998,160664
2025,Región Metropolitana de Santiago,Lampa,Ciruelo Europeo,54.83,28128
2025,Región Metropolitana de Santiago,Lampa,Limonero,7.85,6280
2025,Región Metropolitana de Santiago,Lampa,Mandarino,118.36000000000001,114363
2025,Región Metropolitana de Santiago,Lampa,Naranjo,68.64999999999999,79128
2025,Región Metropolitana de Santiago,Lampa,Nogal,689.5,181226
2025,Región Metropolitana de Santiago,Lampa,Olivo,9.36,2382
2025,Región Metropolitana de Santiago,Lampa,Palto,1.0699999999999998,167
2025,Región Metropolitana de Santiago,Lampa,Pistacho,12.180000000000001,4059
2025,Región Metropolitana de Santiago,Lampa,Vid de Mesa,379.56000000000006,465493
2025,Región Metropolitana de Santiago,Maipú,Ciruelo Europeo,68.41,31659
2025,Región Metropolitana de Santiago,Maipú,Nogal,2.3,862
2025,Región Metropolitana de Santiago,Maipú,Vid de Mesa,32.7,26149
2025,Región Metropolitana de Santiago,María Pinto,Almendro,337.23,146376
2025,Región Metropolitana de Santiago,María Pinto,Arándano Americano,11.34,37801
2025,Región Metropolitana de Santiago,María Pinto,Cerezo,439.00000000000006,536217
2025,Región Metropolitana de Santiago,María Pinto,Ciruelo Europeo,40.77,21092
2025,Región Metropolitana de Santiago,María Pinto,Ciruelo Japonés,35.36,46717
2025,Región Metropolitana de Santiago,María Pinto,Duraznero Consumo Fresco,0.6799999999999999,566
2025,Región Metropolitana de Santiago,María Pinto,Duraznero Tipo Conservero,3.7199999999999998,5547
2025,Región Metropolitana de Santiago,María Pinto,Higuera,13.9,7722
2025,Región Metropolitana de Santiago,María Pinto,Kiwi,29.52,12795
2025,Región Metropolitana de Santiago,María Pinto,Limonero,614.85,384357
2025,Región Metropolitana de Santiago,María Pinto,Mandarino,261.8,248655
2025,Región Metropolitana de Santiago,María Pinto,Naranjo,648.77,664289
2025,Región Metropolitana de Santiago,María Pinto,Nectarino,111.69,186372
2025,Región Metropolitana de Santiago,María Pinto,Nogal,1108.45,318140
2025,Región Metropolitana de Santiago,María Pinto,Olivo,433.43999999999994,578266
2025,Región Metropolitana de Santiago,María Pinto,Palto,1232.88,1182299
2025,Región Metropolitana de Santiago,María Pinto,Pomelo,15.2,10539
2025,Región Metropolitana de Santiago,Melipilla,Almendro,417.51,174189
2025,Región Metropolitana de Santiago,Melipilla,Caqui,11.299999999999999,9138
2025,Región Metropolitana de Santiago,Melipilla,Cerezo,1175.4099999999999,1338883
2025,Región Metropolitana de Santiago,Melipilla,Chirimoyo,1.0,476
2025,Región Metropolitana de Santiago,Melipilla,Ciruelo Europeo,422.21999999999997,257174
2025,Región Metropolitana de Santiago,Melipilla,Ciruelo Japonés,288.67,285819
2025,Región Metropolitana de Santiago,Melipilla,Damasco,9.95,13144
2025,Región Metropolitana de Santiago,Melipilla,Duraznero Consumo Fresco,65.45,95948
2025,Región Metropolitana de Santiago,Melipilla,Duraznero Tipo Conservero,8.209999999999999,7115
2025,Región Metropolitana de Santiago,Melipilla,Granado,0.3,215
2025,Región Metropolitana de Santiago,Melipilla,Higuera,10.7,9898
2025,Región Metropolitana de Santiago,Melipilla,Kiwi,32.04,17421
2025,Región Metropolitana de Santiago,Melipilla,Lima,6.199999999999999,6567
2025,Región Metropolitana de Santiago,Melipilla,Limonero,2355.99,1533250
2025,Región Metropolitana de Santiago,Melipilla,Lúcumo,0.35,175
2025,Región Metropolitana de Santiago,Melipilla,Mandarino,389.45,375738
2025,Región Metropolitana de Santiago,Melipilla,Naranjo,1651.37,1495655
2025,Región Metropolitana de Santiago,Melipilla,Nectarino,202.29,245186
2025,Región Metropolitana de Santiago,Melipilla,Nogal,3224.370000000001,931907
2025,Región Metropolitana de Santiago,Melipilla,Olivo,87.8,44516
2025,Región Metropolitana de Santiago,Melipilla,Palto,1848.37,1341364
2025,Región Metropolitana de Santiago,Melipilla,Peral,78.08,99261
2025,Región Metropolitana de Santiago,Melipilla,Pistacho,55.970000000000006,25938
2025,Región Metropolitana de Santiago,Melipilla,Pluots,39.760000000000005,43070
2025,Región Metropolitana de Santiago,Melipilla,Pomelo,49.11000000000001,31702
2025,Región Metropolitana de Santiago,Melipilla,Tangelo,2.0100000000000002,1320
2025,Región Metropolitana de Santiago,Melipilla,Tuna,71.55,81777
2025,Región Metropolitana de Santiago,Melipilla,Vid de Mesa,105.22,119989
2025,Región Metropolitana de Santiago,Padre Hurtado,Almendro,165.47000000000003,87253
2025,Región Metropolitana de Santiago,Padre Hurtado,Cerezo,82.64999999999999,115400
2025,Región Metropolitana de Santiago,Padre Hurtado,Ciruelo Europeo,41.57,23505
2025,Región Metropolitana de Santiago,Padre Hurtado,Ciruelo Japonés,1.8099999999999998,1207
2025,Región Metropolitana de Santiago,Padre Hurtado,Damasco,5.029999999999999,3900
2025,Región Metropolitana de Santiago,Padre Hurtado,Duraznero Consumo Fresco,2.93,2438
2025,Región Metropolitana de Santiago,Padre Hurtado,Nogal,330.38000000000005,86667
2025,Región Metropolitana de Santiago,Padre Hurtado,Peral,8.040000000000001,6432
2025,Región Metropolitana de Santiago,Padre Hurtado,Vid de Mesa,31.01,31536
2025,Región Metropolitana de Santiago,Paine,Almendro,965.8499999999999,392846
2025,Región Metropolitana de Santiago,Paine,Caqui,2.7,1717
2025,Región Metropolitana de Santiago,Paine,Cerezo,1147.1200000000001,1278392
2025,Región Metropolitana de Santiago,Paine,Ciruelo Europeo,385.05,222216
2025,Región Metropolitana de Santiago,Paine,Ciruelo Japonés,111.08999999999999,115978
2025,Región Metropolitana de Santiago,Paine,Damasco,37.269999999999996,21418
2025,Región Metropolitana de Santiago,Paine,Duraznero Consumo Fresco,93.24,81088
2025,Región Metropolitana de Santiago,Paine,Duraznero Tipo Conservero,225.21,262491
2025,Región Metropolitana de Santiago,Paine,Higuera,5.4,6750
2025,Región Metropolitana de Santiago,Paine,Kiwi,52.26,37225
2025,Región Metropolitana de Santiago,Paine,Kiwi Gold o Kiwi Amarillo,8.95,11188
2025,Región Metropolitana de Santiago,Paine,Lima,1.4300000000000002,1208
2025,Región Metropolitana de Santiago,Paine,Limonero,9.419999999999998,5251
2025,Región Metropolitana de Santiago,Paine,Mandarino,159.71,150574
2025,Región Metropolitana de Santiago,Paine,Manzano Rojo,6.49,10817
2025,Región Metropolitana de Santiago,Paine,Manzano Verde,0.81,1350
2025,Región Metropolitana de Santiago,Paine,Membrillo,23.669999999999998,15523
2025,Región Metropolitana de Santiago,Paine,Naranjo,91.68999999999998,74609
2025,Región Metropolitana de Santiago,Paine,Nectarino,470.06999999999994,475370
2025,Región Metropolitana de Santiago,Paine,Nogal,1045.06,290603
2025,Región Metropolitana de Santiago,Paine,Olivo,10.940000000000001,3745
2025,Región Metropolitana de Santiago,Paine,Palto,64.58000000000001,26393
2025,Región Metropolitana de Santiago,Paine,Peral,46.169999999999995,70031
2025,Región Metropolitana de Santiago,Paine,Pistacho,2.8,1400
2025,Región Metropolitana de Santiago,Paine,Pluots,18.72,18801
2025,Región Metropolitana de Santiago,Paine,Pomelo,0.67,447
2025,Región Metropolitana de Santiago,Paine,Tuna,8.46,19364
2025,Región Metropolitana de Santiago,Paine,Vid de Mesa,969.5400000000002,1262568
2025,Región Metropolitana de Santiago,Peñaflor,Almendro,0.25,100
2025,Región Metropolitana de Santiago,Peñaflor,Caqui,0.48,400
2025,Región Metropolitana de Santiago,Peñaflor,Cerezo,175.42000000000002,196066
2025,Región Metropolitana de Santiago,Peñaflor,Ciruelo Europeo,8.85,3954
2025,Región Metropolitana de Santiago,Peñaflor,Ciruelo Japonés,15.9,12575
2025,Región Metropolitana de Santiago,Peñaflor,Damasco,1.46,518
2025,Región Metropolitana de Santiago,Peñaflor,Duraznero Consumo Fresco,1.33,1567
2025,Región Metropolitana de Santiago,Peñaflor,Duraznero Tipo Conservero,6.93,3381
2025,Región Metropolitana de Santiago,Peñaflor,Limonero,3.5999999999999996,1928
2025,Región Metropolitana de Santiago,Peñaflor,Mandarino,15.18,15180
2025,Región Metropolitana de Santiago,Peñaflor,Naranjo,5.75,5866
2025,Región Metropolitana de Santiago,Peñaflor,Nectarino,9.36,8519
2025,Región Metropolitana de Santiago,Peñaflor,Nogal,348.72,86687
2025,Región Metropolitana de Santiago,Peñaflor,Palto,6.92,3301
2025,Región Metropolitana de Santiago,Peñaflor,Peral,2.23,3716
2025,Región Metropolitana de Santiago,Peñaflor,Vid de Mesa,25.53,35182
2025,Región Metropolitana de Santiago,Pirque,Almendro,5.510000000000001,2296
2025,Región Metropolitana de Santiago,Pirque,Cerezo,2.1,2625
2025,Región Metropolitana de Santiago,Pirque,Ciruelo Europeo,208.79999999999998,114595
2025,Región Metropolitana de Santiago,Pirque,Ciruelo Japonés,4.2,5250
2025,Región Metropolitana de Santiago,Pirque,Kiwi,18.12,15100
2025,Región Metropolitana de Santiago,Pirque,Manzano Rojo,7.2,9000
2025,Región Metropolitana de Santiago,Pirque,Manzano Verde,0.8,1000
2025,Región Metropolitana de Santiago,Pirque,Nogal,1346.8600000000001,364011
2025,Región Metropolitana de Santiago,Pirque,Vid de Mesa,35.9,35032
2025,Región Metropolitana de Santiago,Pudahuel,Almendro,36.75,16125
2025,Región Metropolitana de Santiago,Pudahuel,Cerezo,6.32,5259
2025,Región Metropolitana de Santiago,Pudahuel,Naranjo,4.7,2611
2025,Región Metropolitana de Santiago,Pudahuel,Tuna,101.01,105647
2025,Región Metropolitana de Santiago,Renca,Vid de Mesa,22.050000000000004,25362
2025,Región Metropolitana de Santiago,San Bernardo,Almendro,29.0,14943
2025,Región Metropolitana de Santiago,San Bernardo,Caqui,2.05,1223
2025,Región Metropolitana de Santiago,San Bernardo,Cerezo,275.90000000000003,322736
2025,Región Metropolitana de Santiago,San Bernardo,Ciruelo Europeo,56.86,33823
2025,Región Metropolitana de Santiago,San Bernardo,Ciruelo Japonés,80.03999999999999,91092
2025,Región Metropolitana de Santiago,San Bernardo,Damasco,22.02,16949
2025,Región Metropolitana de Santiago,San Bernardo,Duraznero Consumo Fresco,13.759999999999998,12024
2025,Región Metropolitana de Santiago,San Bernardo,Duraznero Tipo Conservero,42.75,38000
2025,Región Metropolitana de Santiago,San Bernardo,Kiwi,16.78,12600
2025,Región Metropolitana de Santiago,San Bernardo,Manzano Rojo,8.25,7060
2025,Región Metropolitana de Santiago,San Bernardo,Manzano Verde,1.15,955
2025,Región Metropolitana de Santiago,San Bernardo,Naranjo,12.38,8938
2025,Región Metropolitana de Santiago,San Bernardo,Nectarino,5.880000000000001,4994
2025,Región Metropolitana de Santiago,San Bernardo,Nogal,975.82,291036
2025,Región Metropolitana de Santiago,San Bernardo,Peral,40.4,22685
2025,Región Metropolitana de Santiago,San Bernardo,Vid de Mesa,42.43000000000001,46794
2025,Región Metropolitana de Santiago,San Jose Maipo,Almendro,5.739999999999999,3238
2025,Región Metropolitana de Santiago,San Jose Maipo,Limonero,0.48,300
2025,Región Metropolitana de Santiago,San Jose Maipo,Nogal,150.35,30078
2025,Región Metropolitana de Santiago,San Pedro,Almendro,4.31,1795
2025,Región Metropolitana de Santiago,San Pedro,Cerezo,307.77,383826
2025,Región Metropolitana de Santiago,San Pedro,Ciruelo Europeo,142.41000000000003,127912
2025,Región Metropolitana de Santiago,San Pedro,Ciruelo Japonés,37.9,14527
2025,Región Metropolitana de Santiago,San Pedro,Duraznero Consumo Fresco,16.22,12014
2025,Región Metropolitana de Santiago,San Pedro,Duraznero Tipo Conservero,8.11,27033
2025,Región Metropolitana de Santiago,San Pedro,Limonero,38.55,28947
2025,Región Metropolitana de Santiago,San Pedro,Mandarino,58.209999999999994,46568
2025,Región Metropolitana de Santiago,San Pedro,Nogal,232.89000000000001,69174
2025,Región Metropolitana de Santiago,San Pedro,Olivo,4312.68,7729108
2025,Región Metropolitana de Santiago,San Pedro,Palto,738.17,479287
2025,Región Metropolitana de Santiago,San Pedro,Tuna,33.69,34731
2025,Región Metropolitana de Santiago,Talagante,Almendro,7.529999999999999,6275
2025,Región Metropolitana de Santiago,Talagante,Cerezo,277.49999999999994,299147
2025,Región Metropolitana de Santiago,Talagante,Ciruelo Europeo,108.66999999999999,58275
